Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,Sector,Description,SpecificSector
BAU,0,E1_SOI,LU_CROP,,2010,,,,,,,2.55315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2010,,,,,,,2.55315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2010,,,,,,,2.55315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2011,,,,,,,2.48742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2011,,,,,,,2.48742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2011,,,,,,,2.48742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2012,,,,,,,2.59222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2012,,,,,,,2.59222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2012,,,,,,,2.59222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2013,,,,,,,2.43454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2013,,,,,,,2.43454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2013,,,,,,,2.43454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2014,,,,,,,1.82589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2014,,,,,,,1.82589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2014,,,,,,,1.82589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2015,,,,,,,2.67396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2015,,,,,,,2.67396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2015,,,,,,,2.67396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2016,,,,,,,2.24395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2016,,,,,,,2.24395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2016,,,,,,,2.24395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2017,,,,,,,2.54849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2017,,,,,,,2.54849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2017,,,,,,,2.54849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2018,,,,,,,2.27743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2018,,,,,,,2.27743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2018,,,,,,,2.27743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2019,,,,,,,2.18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2019,,,,,,,2.18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2019,,,,,,,2.18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2020,,,,,,,2.33883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2020,,,,,,,2.33883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2020,,,,,,,2.33883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2021,,,,,,,2.47762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2021,,,,,,,2.47762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2021,,,,,,,2.47762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2022,,,,,,,2.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2022,,,,,,,2.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2022,,,,,,,2.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2023,,,,,,,2.50275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2023,,,,,,,2.50275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2023,,,,,,,2.50275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2024,,,,,,,2.64719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2024,,,,,,,2.64719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2024,,,,,,,2.64719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2025,,,,,,,2.74818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2025,,,,,,,2.74818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2025,,,,,,,2.74818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2026,,,,,,,2.94652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2026,,,,,,,2.94652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2026,,,,,,,2.94652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2027,,,,,,,3.0859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2027,,,,,,,3.0859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2027,,,,,,,3.0859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2028,,,,,,,3.22768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2028,,,,,,,3.22768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2028,,,,,,,3.22768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2029,,,,,,,3.36529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2029,,,,,,,3.36529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2029,,,,,,,3.36529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2030,,,,,,,3.50963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2030,,,,,,,3.50963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2030,,,,,,,3.50963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2031,,,,,,,3.59052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2031,,,,,,,3.59052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2031,,,,,,,3.59052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2032,,,,,,,3.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2032,,,,,,,3.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2032,,,,,,,3.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2033,,,,,,,3.86822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2033,,,,,,,3.86822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2033,,,,,,,3.86822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2034,,,,,,,4.00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2034,,,,,,,4.00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2034,,,,,,,4.00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_CROP,,2035,,,,,,,4.13224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_CROP,,2035,,,,,,,4.13224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_CROP,,2035,,,,,,,4.13224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2010,,,,,,,55.5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2010,,,,,,,55.5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2010,,,,,,,55.5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2011,,,,,,,56.6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2011,,,,,,,56.6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2011,,,,,,,56.6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2012,,,,,,,57.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2012,,,,,,,57.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2012,,,,,,,57.8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2013,,,,,,,61.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2013,,,,,,,61.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2013,,,,,,,61.1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2014,,,,,,,63.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2014,,,,,,,63.2181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2014,,,,,,,63.2181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2015,,,,,,,57.4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2015,,,,,,,57.4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2015,,,,,,,57.4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2016,,,,,,,51.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2016,,,,,,,51.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2016,,,,,,,51.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2017,,,,,,,53.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2017,,,,,,,53.1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2017,,,,,,,53.1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2018,,,,,,,54.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2018,,,,,,,54.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2018,,,,,,,54.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2019,,,,,,,59.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2019,,,,,,,59.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2019,,,,,,,59.9206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2020,,,,,,,46.8465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2020,,,,,,,46.8465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2020,,,,,,,46.8465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2021,,,,,,,59.4974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2021,,,,,,,59.4974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2021,,,,,,,59.4974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2022,,,,,,,60.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2022,,,,,,,60.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2022,,,,,,,60.2973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2023,,,,,,,61.0903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2023,,,,,,,61.0902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2023,,,,,,,61.0902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2024,,,,,,,61.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2024,,,,,,,61.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2024,,,,,,,61.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2025,,,,,,,62.6543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2025,,,,,,,62.6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2025,,,,,,,62.6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2026,,,,,,,63.4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2026,,,,,,,63.4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2026,,,,,,,63.4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2027,,,,,,,64.1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2027,,,,,,,64.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2027,,,,,,,64.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2028,,,,,,,64.9378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2028,,,,,,,65.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2028,,,,,,,65.0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2029,,,,,,,65.6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2029,,,,,,,65.8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2029,,,,,,,65.8209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2030,,,,,,,66.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2030,,,,,,,66.5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2030,,,,,,,66.5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2031,,,,,,,67.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2031,,,,,,,67.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2031,,,,,,,67.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2032,,,,,,,67.8474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2032,,,,,,,67.9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2032,,,,,,,67.9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2033,,,,,,,68.5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2033,,,,,,,68.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2033,,,,,,,68.6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2034,,,,,,,69.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2034,,,,,,,69.3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2034,,,,,,,69.3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,LU_PAS,,2035,,,,,,,69.9108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,LU_PAS,,2035,,,,,,,70.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,LU_PAS,,2035,,,,,,,70.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,SOIALL,,2010,,,,,,58.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,SOIALL,,2010,,,,,,58.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCINC,0,E1_SOI,SOIALL,,2010,,,,,,58.1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
BAU,0,E1_SOI,SOIALL,,2011,,,,,,59.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
NDCCON,0,E1_SOI,SOIALL,,2011,,,,,,59.1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTSCUTS,,UTSCUTS
